,"last_name, first_name",player_id,player_age,pa,hit,single,double,triple,home_run,k_percent,bb_percent,batting_avg,slg_percent,on_base_percent,isolated_power,babip,b_rbi,r_total_caught_stealing,r_total_stolen_base,b_foul,b_foul_tip,b_gnd_into_dp,b_hit_by_pitch,b_intent_walk,b_pinch_hit,b_pinch_run,b_sac_bunt,b_sac_fly,b_swinging_strike,r_run,xba,xslg,xwoba,xobp,xiso,xbadiff,xslgdiff,exit_velocity_avg,sweet_spot_percent,barrel_batted_rate,solidcontact_percent,flareburner_percent,poorlyunder_percent,poorlytopped_percent,poorlyweak_percent,hard_hit_percent,avg_best_speed,z_swing_percent,z_swing_miss_percent,oz_swing_percent,oz_swing_miss_percent,oz_contact_percent,out_zone_percent,meatball_swing_percent,meatball_percent,iz_contact_percent,in_zone_percent,edge_percent,whiff_percent,swing_percent,pull_percent,straightaway_percent,opposite_percent,f_strike_percent,groundballs_percent,flyballs_percent,linedrives_percent,popups_percent,sprint_speed
10,"Andrus, Elvis",462101,33.0,508.0,116.0,80.66666666666667,25.666666666666668,1.0,8.666666666666666,16.133333333333333,6.233333333333333,0.24766666666666667,0.3606666666666667,0.30033333333333334,0.113,0.283,46.333333333333336,3.3333333333333335,14.0,335.3333333333333,17.333333333333332,12.0,4.333333333333333,1.0,6.333333333333333,2.0,1.3333333333333333,2.0,162.0,55.0,0.24966666666666668,0.34933333333333333,0.28933333333333333,0.3033333333333333,0.09933333333333333,-0.0019999999999999996,0.011333333333333332,87.73333333333333,30.400000000000002,3.0666666666666664,4.8,26.8,22.633333333333336,37.9,4.266666666666667,33.53333333333333,98.11318489666667,63.199999999999996,12.166666666666666,29.766666666666666,37.800000000000004,62.199999999999996,50.13333333333333,68.89999999999999,7.533333333333334,87.83333333333333,49.86666666666667,41.666666666666664,20.366666666666667,46.5,36.199999999999996,39.5,24.3,62.76666666666667,49.800000000000004,19.833333333333332,23.7,6.633333333333333,26.433333333333334
11,"Santana, Carlos",467793,36.0,594.6666666666666,113.33333333333333,70.66666666666667,22.0,0.3333333333333333,20.333333333333332,16.566666666666666,12.533333333333333,0.21866666666666668,0.38233333333333336,0.3176666666666667,0.16366666666666665,0.23033333333333336,71.66666666666667,0.0,2.6666666666666665,403.6666666666667,17.666666666666668,10.666666666666666,1.6666666666666667,1.6666666666666667,3.0,0.3333333333333333,0.0,3.6666666666666665,205.66666666666666,65.33333333333333,0.24566666666666667,0.4123333333333334,0.33166666666666667,0.3416666666666666,0.16666666666666666,-0.026999999999999996,-0.03,89.8,30.3,7.6000000000000005,6.333333333333333,23.46666666666667,27.433333333333334,32.733333333333334,2.2666666666666666,41.06666666666666,100.29672898899999,66.33333333333333,16.933333333333334,22.766666666666666,35.300000000000004,64.7,51.800000000000004,76.86666666666667,7.433333333333334,83.06666666666666,48.199999999999996,42.63333333333333,21.900000000000002,43.76666666666667,45.833333333333336,35.233333333333334,18.866666666666667,57.0,42.56666666666666,26.366666666666664,21.333333333333332,9.633333333333333,25.53333333333333
12,"Belt, Brandon",474832,34.0,361.0,76.33333333333333,41.333333333333336,15.333333333333334,1.0,18.666666666666668,29.7,13.366666666666667,0.247,0.4789999999999999,0.35766666666666663,0.23199999999999998,0.31866666666666665,41.666666666666664,0.6666666666666666,1.3333333333333333,269.0,22.666666666666668,7.666666666666667,5.0,2.0,7.666666666666667,0.0,0.0,1.3333333333333333,181.0,47.666666666666664,0.2233333333333333,0.458,0.3453333333333333,0.33899999999999997,0.23466666666666666,0.02366666666666667,0.021,88.76666666666667,39.63333333333333,14.866666666666667,6.2,21.7,32.53333333333333,16.933333333333334,7.733333333333333,41.1,100.381531644,73.7,24.933333333333334,19.400000000000002,51.36666666666667,48.63333333333333,52.5,89.93333333333334,6.666666666666667,75.06666666666666,47.5,42.26666666666667,31.066666666666663,45.199999999999996,40.266666666666666,32.266666666666666,27.433333333333334,56.0,29.8,39.53333333333333,22.633333333333336,7.966666666666666,25.400000000000002
13,"Gurriel, Yuli",493329,38.0,506.0,124.66666666666667,85.66666666666667,29.0,1.0,9.0,12.366666666666667,7.6000000000000005,0.26866666666666666,0.39366666666666666,0.325,0.125,0.2913333333333334,53.666666666666664,0.3333333333333333,4.333333333333333,328.3333333333333,14.0,14.0,3.6666666666666665,1.6666666666666667,2.6666666666666665,0.3333333333333333,0.0,6.333333333333333,103.33333333333333,56.0,0.24933333333333332,0.3416666666666666,0.29000000000000004,0.31066666666666665,0.09233333333333334,0.019333333333333334,0.052,88.86666666666667,31.166666666666668,2.4,4.966666666666667,26.866666666666664,31.333333333333332,31.733333333333334,2.3,37.5,98.58317566599999,62.73333333333333,9.166666666666666,30.566666666666666,25.400000000000002,74.60000000000001,51.86666666666667,72.66666666666667,6.866666666666667,90.83333333333333,48.13333333333333,43.23333333333333,14.733333333333334,46.03333333333333,34.1,38.266666666666666,27.633333333333336,62.13333333333333,41.333333333333336,24.433333333333334,24.3,9.9,27.03333333333333
14,"Rojas, Miguel",500743,33.0,489.6666666666667,111.0,80.66666666666667,21.666666666666668,2.0,6.666666666666667,12.333333333333334,6.033333333333334,0.24566666666666667,0.3456666666666666,0.29833333333333334,0.09999999999999999,0.26933333333333337,38.333333333333336,3.0,10.0,295.0,9.333333333333334,11.333333333333334,5.333333333333333,0.3333333333333333,9.666666666666666,0.6666666666666666,1.3333333333333333,3.0,127.0,49.666666666666664,0.25066666666666665,0.3383333333333334,0.2866666666666666,0.304,0.08833333333333333,-0.005,0.007333333333333333,86.53333333333335,32.96666666666667,2.533333333333333,4.8,26.03333333333333,26.066666666666666,36.300000000000004,4.1000000000000005,30.666666666666668,96.89162330066665,66.73333333333333,8.833333333333334,29.833333333333332,34.733333333333334,65.26666666666667,51.699999999999996,75.89999999999999,7.6000000000000005,91.16666666666667,48.300000000000004,42.6,17.2,47.73333333333333,33.03333333333333,37.0,29.933333333333334,61.96666666666667,46.300000000000004,20.833333333333332,25.766666666666666,7.066666666666666,26.46666666666667
15,"Escobar, Eduardo",500871,33.0,483.3333333333333,107.66666666666667,65.66666666666667,19.333333333333332,4.666666666666667,18.0,23.233333333333334,7.066666666666666,0.23966666666666667,0.41533333333333333,0.2926666666666667,0.17566666666666667,0.28200000000000003,63.333333333333336,1.0,1.0,378.0,20.0,4.666666666666667,0.6666666666666666,1.3333333333333333,2.6666666666666665,1.0,0.3333333333333333,3.0,215.33333333333334,55.666666666666664,0.2316666666666667,0.393,0.29533333333333334,0.2866666666666667,0.16133333333333333,0.008,0.022333333333333334,87.2,35.733333333333334,7.366666666666667,6.866666666666667,23.133333333333336,32.23333333333333,25.766666666666666,3.8333333333333335,34.233333333333334,98.02001104,71.3,20.53333333333333,32.96666666666667,38.333333333333336,61.666666666666664,53.36666666666667,74.5,6.666666666666667,79.46666666666665,46.63333333333333,42.53333333333333,26.633333333333336,50.833333333333336,43.333333333333336,33.46666666666667,23.2,61.23333333333333,35.96666666666667,31.099999999999998,23.833333333333332,9.066666666666668,27.46666666666667
16,"Pham, Tommy",502054,34.0,554.6666666666666,116.33333333333333,73.66666666666667,24.666666666666668,2.0,16.0,23.866666666666664,10.9,0.24033333333333332,0.401,0.32666666666666666,0.16066666666666665,0.2946666666666667,60.0,4.0,14.666666666666666,331.6666666666667,19.0,13.666666666666666,4.333333333333333,1.3333333333333333,2.0,1.3333333333333333,0.0,5.0,194.66666666666666,72.66666666666667,0.2583333333333333,0.432,0.3406666666666667,0.345,0.17366666666666666,-0.018,-0.031,91.76666666666667,34.4,9.533333333333333,8.033333333333333,23.833333333333332,18.833333333333332,37.166666666666664,2.4,48.4,102.45761702966666,60.46666666666667,15.866666666666667,19.400000000000002,51.63333333333333,48.36666666666667,49.23333333333333,72.66666666666667,7.7,84.13333333333334,50.76666666666667,42.13333333333333,24.400000000000002,40.233333333333334,34.13333333333333,40.233333333333334,25.633333333333336,59.53333333333333,48.76666666666667,21.766666666666666,25.7,3.7999999999999994,27.833333333333332
17,"Martinez, J.D.",502110,34.0,569.6666666666666,142.0,77.0,37.333333333333336,2.0,25.666666666666668,26.366666666666664,8.166666666666666,0.27699999999999997,0.5126666666666667,0.337,0.23566666666666666,0.3363333333333333,88.0,0.0,0.3333333333333333,443.6666666666667,23.0,16.333333333333332,3.3333333333333335,2.6666666666666665,3.6666666666666665,0.0,0.0,6.333333333333333,325.3333333333333,76.33333333333333,0.27299999999999996,0.519,0.36400000000000005,0.3353333333333333,0.24633333333333332,0.004,-0.006333333333333333,91.53333333333335,41.43333333333334,14.033333333333333,10.333333333333334,23.333333333333332,23.833333333333332,25.666666666666668,2.766666666666667,48.73333333333333,102.27192400266667,75.60000000000001,21.8,32.56666666666667,51.199999999999996,48.699999999999996,52.333333333333336,87.36666666666667,6.866666666666667,78.2,47.666666666666664,42.833333333333336,31.233333333333334,53.03333333333333,34.233333333333334,37.53333333333333,28.266666666666666,63.96666666666667,35.96666666666667,33.1,26.633333333333336,4.266666666666667,26.100000000000005
18,"Goldschmidt, Paul",502671,34.0,672.3333333333334,171.33333333333334,104.33333333333333,36.0,0.6666666666666666,30.333333333333332,21.7,11.566666666666668,0.293,0.513,0.37733333333333335,0.21999999999999997,0.342,98.0,0.6666666666666666,10.0,438.0,32.0,10.666666666666666,4.0,3.0,6.0,0.0,0.0,4.0,274.0,99.0,0.27466666666666667,0.5156666666666666,0.377,0.363,0.241,0.018333333333333333,-0.0026666666666666644,91.56666666666666,34.766666666666666,12.4,8.9,25.066666666666666,23.866666666666664,26.733333333333334,2.9,49.6,102.46610413266667,62.0,22.0,25.599999999999998,36.300000000000004,63.6,51.43333333333334,70.56666666666666,7.2,78.0,48.56666666666666,41.56666666666667,26.400000000000002,43.300000000000004,34.96666666666667,37.0,28.066666666666663,59.53333333333333,39.833333333333336,28.933333333333334,24.400000000000002,6.833333333333333,26.3
19,"Altuve, Jose",514888,32.0,564.0,145.66666666666666,88.66666666666667,30.666666666666668,1.0,25.333333333333332,15.033333333333333,10.433333333333332,0.29633333333333334,0.5146666666666667,0.37666666666666665,0.21833333333333335,0.31433333333333335,63.666666666666664,2.0,12.333333333333334,381.3333333333333,11.0,10.333333333333334,6.333333333333333,1.6666666666666667,5.666666666666667,0.0,0.3333333333333333,2.6666666666666665,141.33333333333334,98.66666666666667,0.25866666666666666,0.4266666666666667,0.33899999999999997,0.3453333333333333,0.168,0.03766666666666667,0.08800000000000001,86.53333333333335,32.4,7.466666666666668,6.333333333333333,21.3,25.233333333333334,32.1,7.333333333333333,32.03333333333333,97.85778286533333,64.03333333333333,11.1,30.333333333333332,27.2,72.8,54.93333333333334,72.86666666666666,7.0,88.89999999999999,45.06666666666666,40.4,16.966666666666665,45.6,47.26666666666667,36.8,15.966666666666669,62.1,43.76666666666667,23.96666666666667,22.5,9.733333333333334,27.666666666666668
20,"Segura, Jean",516416,32.0,426.6666666666667,104.33333333333333,80.0,13.666666666666666,1.6666666666666667,9.0,14.4,6.7,0.262,0.36733333333333335,0.32033333333333336,0.10533333333333333,0.2916666666666667,37.333333333333336,3.6666666666666665,9.333333333333334,313.0,11.0,14.666666666666666,6.0,1.6666666666666667,2.3333333333333335,0.0,0.6666666666666666,1.6666666666666667,121.33333333333333,48.666666666666664,0.253,0.36633333333333334,0.301,0.3133333333333333,0.11333333333333334,0.009,0.0010000000000000009,87.60000000000001,27.266666666666666,4.6000000000000005,5.1000000000000005,22.23333333333333,18.2,43.76666666666667,5.033333333333333,38.199999999999996,99.68374270766667,65.39999999999999,11.6,33.9,30.833333333333332,69.16666666666667,51.199999999999996,71.10000000000001,7.233333333333333,88.39999999999999,48.800000000000004,40.4,18.333333333333332,49.333333333333336,28.53333333333333,43.6,27.866666666666664,62.13333333333333,55.93333333333334,16.833333333333332,20.400000000000002,6.833333333333333,27.46666666666667
21,"Marte, Starling",516782,33.0,457.3333333333333,119.66666666666667,86.33333333333333,19.333333333333332,3.0,11.0,19.400000000000002,6.0,0.2833333333333333,0.4166666666666667,0.3436666666666666,0.13333333333333333,0.3383333333333334,48.666666666666664,6.0,29.666666666666668,312.6666666666667,21.333333333333332,10.666666666666666,11.333333333333334,1.0,1.3333333333333333,1.0,1.0,0.6666666666666666,186.66666666666666,67.66666666666667,0.27133333333333337,0.4226666666666667,0.33166666666666667,0.3333333333333333,0.15166666666666664,0.012000000000000002,-0.005999999999999996,87.53333333333335,33.9,6.933333333333334,5.633333333333333,25.566666666666666,17.3,38.73333333333333,5.7,37.666666666666664,99.84301263133334,70.0,16.7,33.46666666666667,42.9,57.1,51.800000000000004,79.63333333333333,7.066666666666666,83.3,48.199999999999996,42.9,25.566666666666666,51.03333333333333,36.300000000000004,37.13333333333333,26.566666666666666,62.76666666666667,53.199999999999996,20.46666666666667,23.03333333333333,3.266666666666667,27.866666666666664
22,"d'Arnaud, Travis",518595,33.0,315.6666666666667,70.66666666666667,41.0,17.333333333333332,0.3333333333333333,12.0,22.366666666666664,6.366666666666667,0.23766666666666666,0.41900000000000004,0.297,0.18133333333333335,0.27466666666666667,41.666666666666664,0.0,0.0,241.0,12.0,8.333333333333334,5.333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,153.33333333333334,37.666666666666664,0.24933333333333332,0.4186666666666667,0.317,0.308,0.16966666666666666,-0.011666666666666667,0.0003333333333333313,89.7,35.53333333333333,8.366666666666667,7.2,24.03333333333333,22.366666666666664,33.9,3.633333333333333,41.86666666666667,100.44217749233333,73.39999999999999,20.266666666666666,29.733333333333334,43.63333333333333,56.36666666666667,48.666666666666664,82.36666666666666,8.733333333333333,79.73333333333333,51.333333333333336,42.70000000000001,26.599999999999998,52.23333333333333,37.36666666666667,35.23333333333333,27.400000000000002,65.83333333333333,44.73333333333333,24.96666666666667,25.2,5.133333333333334,26.2
23,"Donaldson, Josh",518626,36.0,426.0,81.33333333333333,43.666666666666664,19.666666666666668,0.0,18.0,24.866666666666664,11.700000000000001,0.207,0.4223333333333333,0.303,0.21533333333333335,0.222,53.333333333333336,0.6666666666666666,0.6666666666666666,271.0,14.666666666666666,13.666666666666666,4.0,1.0,0.3333333333333333,0.3333333333333333,0.0,5.333333333333333,210.33333333333334,50.0,0.229,0.461,0.3373333333333333,0.323,0.232,-0.022000000000000002,-0.03866666666666667,92.3,29.366666666666664,14.466666666666667,5.3999999999999995,17.566666666666666,25.933333333333334,33.5,2.9,49.1,102.52345943966668,66.96666666666665,23.933333333333334,26.099999999999998,42.0,58.0,51.86666666666667,77.03333333333333,7.0,76.06666666666666,48.13333333333333,43.1,29.2,45.76666666666667,43.93333333333334,36.1,20.03333333333333,62.46666666666666,45.36666666666667,28.099999999999998,19.133333333333336,7.366666666666667,25.066666666666666
24,"Freeman, Freddie",518692,32.0,711.0,196.66666666666666,124.0,43.666666666666664,2.0,27.0,15.466666666666669,11.333333333333334,0.31866666666666665,0.527,0.4033333333333333,0.20833333333333334,0.35000000000000003,95.0,2.3333333333333335,14.666666666666666,587.0,27.0,10.333333333333334,9.666666666666666,13.0,1.3333333333333333,0.0,0.0,4.666666666666667,244.66666666666666,122.66666666666667,0.3153333333333333,0.5586666666666668,0.4063333333333334,0.40199999999999997,0.24333333333333332,0.0033333333333333327,-0.03166666666666667,90.89999999999999,42.233333333333334,10.833333333333334,8.133333333333333,30.633333333333336,21.133333333333333,26.633333333333336,2.266666666666667,45.36666666666667,101.03889170366666,75.86666666666666,15.233333333333334,26.633333333333336,33.733333333333334,66.26666666666667,51.6,90.46666666666665,6.8,84.76666666666667,48.4,43.13333333333333,20.3,50.5,35.36666666666667,36.43333333333333,28.233333333333334,59.96666666666667,39.333333333333336,28.96666666666667,28.599999999999998,3.1,26.833333333333332
25,"Grandal, Yasmani",518735,33.0,385.3333333333333,72.66666666666667,50.666666666666664,10.0,0.0,12.0,21.366666666666664,14.700000000000001,0.22533333333333336,0.37600000000000006,0.3433333333333333,0.15066666666666667,0.25966666666666666,40.666666666666664,0.0,0.3333333333333333,236.33333333333334,13.0,11.333333333333334,3.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,3.0,126.0,36.0,0.23233333333333336,0.38566666666666666,0.328,0.3516666666666666,0.15333333333333332,-0.006999999999999999,-0.009666666666666669,90.33333333333333,31.599999999999998,7.6000000000000005,6.666666666666667,24.8,25.166666666666668,32.63333333333333,3.1999999999999997,42.53333333333333,100.48231629866666,57.26666666666667,16.53333333333333,21.433333333333334,42.6,57.4,51.53333333333333,64.73333333333333,7.033333333333334,83.46666666666665,48.46666666666667,42.333333333333336,23.833333333333332,38.76666666666667,38.56666666666667,36.0,25.433333333333334,53.9,43.4,25.0,24.53333333333333,7.1000000000000005,22.833333333333332
